,Ligand,Ar_X,Solvent,Base,Boronate,Yield,Product,rxn_SMILES
1483,CC(C)(C)P([C]1[CH][CH][CH][CH]1)C(C)(C)C.CC(C)(C)P([C]1[CH][CH][CH][CH]1)C(C)(C)C.[Fe],IC1=CC=C2N=CC=CC2=C1,CO,[O-]P(=O)([O-])[O-].[K+].[K+].[K+],B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O,88.12999725341797,Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5,IC1=CC=C2N=CC=CC2=C1.[O-]P(=O)([O-])[O-].[K+].[K+].[K+].B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O.CC(C)(C)P([C]1[CH][CH][CH][CH]1)C(C)(C)C.CC(C)(C)P([C]1[CH][CH][CH][CH]1)C(C)(C)C.[Fe].[Pd].[O-]C(=O)C.[O-]C(=O)C.CO>>Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5
1484,CC(C)c1cc(c(c(c1)C(C)C)c2ccccc2P(C3CCCCC3)C4CCCCC4)C(C)C,IC1=CC=C2N=CC=CC2=C1,CO,[O-]P(=O)([O-])[O-].[K+].[K+].[K+],B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O,90.79000091552734,Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5,IC1=CC=C2N=CC=CC2=C1.[O-]P(=O)([O-])[O-].[K+].[K+].[K+].B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O.CC(C)c1cc(c(c(c1)C(C)C)c2ccccc2P(C3CCCCC3)C4CCCCC4)C(C)C.[Pd].[O-]C(=O)C.[O-]C(=O)C.CO>>Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5
1485,c1ccc(cc1)P([c-]2cccc2)c3ccccc3.c1ccc(cc1)P([c-]2cccc2)c3ccccc3.[Fe+2],IC1=CC=C2N=CC=CC2=C1,CO,[O-]P(=O)([O-])[O-].[K+].[K+].[K+],B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O,92.30000305175781,Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5,IC1=CC=C2N=CC=CC2=C1.[O-]P(=O)([O-])[O-].[K+].[K+].[K+].B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O.c1ccc(cc1)P([c-]2cccc2)c3ccccc3.c1ccc(cc1)P([c-]2cccc2)c3ccccc3.[Fe+2].[Pd].[O-]C(=O)C.[O-]C(=O)C.CO>>Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5
1486,CC1(c2cccc(c2Oc3c1cccc3P(c4ccccc4)c5ccccc5)P(c6ccccc6)c7ccccc7)C,IC1=CC=C2N=CC=CC2=C1,CO,[O-]P(=O)([O-])[O-].[K+].[K+].[K+],B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O,67.91999816894531,Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5,IC1=CC=C2N=CC=CC2=C1.[O-]P(=O)([O-])[O-].[K+].[K+].[K+].B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O.CC1(c2cccc(c2Oc3c1cccc3P(c4ccccc4)c5ccccc5)P(c6ccccc6)c7ccccc7)C.[Pd].[O-]C(=O)C.[O-]C(=O)C.CO>>Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5
1487,Cc1ccccc1,IC1=CC=C2N=CC=CC2=C1,CO,[O-]P(=O)([O-])[O-].[K+].[K+].[K+],B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O,91.20999908447266,Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5,IC1=CC=C2N=CC=CC2=C1.[O-]P(=O)([O-])[O-].[K+].[K+].[K+].B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O.Cc1ccccc1.[Pd].[O-]C(=O)C.[O-]C(=O)C.CO>>Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5
1488,CC(C)(C)P(C(C)(C)C)C(C)(C)C,IC1=CC=C2N=CC=CC2=C1,CO,[OH-].[K+],B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O,92.05999755859375,Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5,IC1=CC=C2N=CC=CC2=C1.[OH-].[K+].B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O.CC(C)(C)P(C(C)(C)C)C(C)(C)C.[Pd].[O-]C(=O)C.[O-]C(=O)C.CO>>Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5
1489,c1ccc(cc1)P(c2ccccc2)c3ccccc3,IC1=CC=C2N=CC=CC2=C1,CO,[OH-].[K+],B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O,94.47000122070312,Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5,IC1=CC=C2N=CC=CC2=C1.[OH-].[K+].B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O.c1ccc(cc1)P(c2ccccc2)c3ccccc3.[Pd].[O-]C(=O)C.[O-]C(=O)C.CO>>Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5
1490,CC(C)(C)P(C1=CC=C(C=C1)N(C)C)C(C)(C)C.CC(C)(C)P(C1=CC=C(C=C1)N(C)C)C(C)(C)C.Cl[Pd]Cl,IC1=CC=C2N=CC=CC2=C1,CO,[OH-].[K+],B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O,92.08000183105469,Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5,IC1=CC=C2N=CC=CC2=C1.[OH-].[K+].B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O.CC(C)(C)P(C1=CC=C(C=C1)N(C)C)C(C)(C)C.CC(C)(C)P(C1=CC=C(C=C1)N(C)C)C(C)(C)C.Cl[Pd]Cl.[Pd].[O-]C(=O)C.[O-]C(=O)C.CO>>Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5
1491,C1CCC(CC1)P(C2CCCCC2)C3CCCCC3,IC1=CC=C2N=CC=CC2=C1,CO,[OH-].[K+],B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O,92.5199966430664,Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5,IC1=CC=C2N=CC=CC2=C1.[OH-].[K+].B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O.C1CCC(CC1)P(C2CCCCC2)C3CCCCC3.[Pd].[O-]C(=O)C.[O-]C(=O)C.CO>>Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5
1492,Cc1ccccc1P(c2ccccc2C)c3ccccc3C,IC1=CC=C2N=CC=CC2=C1,CO,[OH-].[K+],B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O,91.98999786376953,Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5,IC1=CC=C2N=CC=CC2=C1.[OH-].[K+].B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O.Cc1ccccc1P(c2ccccc2C)c3ccccc3C.[Pd].[O-]C(=O)C.[O-]C(=O)C.CO>>Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5
1493,CCCCP([C@@]12C[C@H]3C[C@@H](C1)C[C@@H](C2)C3)[C@@]45C[C@H]6C[C@@H](C4)C[C@@H](C5)C6,IC1=CC=C2N=CC=CC2=C1,CO,[OH-].[K+],B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O,95.05999755859375,Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5,IC1=CC=C2N=CC=CC2=C1.[OH-].[K+].B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O.CCCCP([C@@]12C[C@H]3C[C@@H](C1)C[C@@H](C2)C3)[C@@]45C[C@H]6C[C@@H](C4)C[C@@H](C5)C6.[Pd].[O-]C(=O)C.[O-]C(=O)C.CO>>Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5
1494,COc1cccc(c1c2ccccc2P(C3CCCCC3)C4CCCCC4)OC,IC1=CC=C2N=CC=CC2=C1,CO,[OH-].[K+],B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O,90.52999877929688,Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5,IC1=CC=C2N=CC=CC2=C1.[OH-].[K+].B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O.COc1cccc(c1c2ccccc2P(C3CCCCC3)C4CCCCC4)OC.[Pd].[O-]C(=O)C.[O-]C(=O)C.CO>>Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5
1495,CC(C)(C)P([C]1[CH][CH][CH][CH]1)C(C)(C)C.CC(C)(C)P([C]1[CH][CH][CH][CH]1)C(C)(C)C.[Fe],IC1=CC=C2N=CC=CC2=C1,CO,[OH-].[K+],B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O,88.18000030517578,Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5,IC1=CC=C2N=CC=CC2=C1.[OH-].[K+].B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O.CC(C)(C)P([C]1[CH][CH][CH][CH]1)C(C)(C)C.CC(C)(C)P([C]1[CH][CH][CH][CH]1)C(C)(C)C.[Fe].[Pd].[O-]C(=O)C.[O-]C(=O)C.CO>>Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5
1496,CC(C)c1cc(c(c(c1)C(C)C)c2ccccc2P(C3CCCCC3)C4CCCCC4)C(C)C,IC1=CC=C2N=CC=CC2=C1,CO,[OH-].[K+],B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O,90.56999969482422,Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5,IC1=CC=C2N=CC=CC2=C1.[OH-].[K+].B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O.CC(C)c1cc(c(c(c1)C(C)C)c2ccccc2P(C3CCCCC3)C4CCCCC4)C(C)C.[Pd].[O-]C(=O)C.[O-]C(=O)C.CO>>Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5
1497,c1ccc(cc1)P([c-]2cccc2)c3ccccc3.c1ccc(cc1)P([c-]2cccc2)c3ccccc3.[Fe+2],IC1=CC=C2N=CC=CC2=C1,CO,[OH-].[K+],B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O,92.25,Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5,IC1=CC=C2N=CC=CC2=C1.[OH-].[K+].B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O.c1ccc(cc1)P([c-]2cccc2)c3ccccc3.c1ccc(cc1)P([c-]2cccc2)c3ccccc3.[Fe+2].[Pd].[O-]C(=O)C.[O-]C(=O)C.CO>>Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5
1498,CC1(c2cccc(c2Oc3c1cccc3P(c4ccccc4)c5ccccc5)P(c6ccccc6)c7ccccc7)C,IC1=CC=C2N=CC=CC2=C1,CO,[OH-].[K+],B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O,65.80000305175781,Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5,IC1=CC=C2N=CC=CC2=C1.[OH-].[K+].B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O.CC1(c2cccc(c2Oc3c1cccc3P(c4ccccc4)c5ccccc5)P(c6ccccc6)c7ccccc7)C.[Pd].[O-]C(=O)C.[O-]C(=O)C.CO>>Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5
1499,Cc1ccccc1,IC1=CC=C2N=CC=CC2=C1,CO,[OH-].[K+],B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O,90.79000091552734,Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5,IC1=CC=C2N=CC=CC2=C1.[OH-].[K+].B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O.Cc1ccccc1.[Pd].[O-]C(=O)C.[O-]C(=O)C.CO>>Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5
1500,CC(C)(C)P(C(C)(C)C)C(C)(C)C,IC1=CC=C2N=CC=CC2=C1,CO,[Li+].CC(C)(C)[O-],B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O,94.01000213623047,Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5,IC1=CC=C2N=CC=CC2=C1.[Li+].CC(C)(C)[O-].B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O.CC(C)(C)P(C(C)(C)C)C(C)(C)C.[Pd].[O-]C(=O)C.[O-]C(=O)C.CO>>Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5
1501,c1ccc(cc1)P(c2ccccc2)c3ccccc3,IC1=CC=C2N=CC=CC2=C1,CO,[Li+].CC(C)(C)[O-],B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O,98.69000244140625,Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5,IC1=CC=C2N=CC=CC2=C1.[Li+].CC(C)(C)[O-].B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O.c1ccc(cc1)P(c2ccccc2)c3ccccc3.[Pd].[O-]C(=O)C.[O-]C(=O)C.CO>>Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5
1502,CC(C)(C)P(C1=CC=C(C=C1)N(C)C)C(C)(C)C.CC(C)(C)P(C1=CC=C(C=C1)N(C)C)C(C)(C)C.Cl[Pd]Cl,IC1=CC=C2N=CC=CC2=C1,CO,[Li+].CC(C)(C)[O-],B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O,93.27999877929688,Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5,IC1=CC=C2N=CC=CC2=C1.[Li+].CC(C)(C)[O-].B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O.CC(C)(C)P(C1=CC=C(C=C1)N(C)C)C(C)(C)C.CC(C)(C)P(C1=CC=C(C=C1)N(C)C)C(C)(C)C.Cl[Pd]Cl.[Pd].[O-]C(=O)C.[O-]C(=O)C.CO>>Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5
1503,C1CCC(CC1)P(C2CCCCC2)C3CCCCC3,IC1=CC=C2N=CC=CC2=C1,CO,[Li+].CC(C)(C)[O-],B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O,92.97000122070312,Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5,IC1=CC=C2N=CC=CC2=C1.[Li+].CC(C)(C)[O-].B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O.C1CCC(CC1)P(C2CCCCC2)C3CCCCC3.[Pd].[O-]C(=O)C.[O-]C(=O)C.CO>>Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5
1504,Cc1ccccc1P(c2ccccc2C)c3ccccc3C,IC1=CC=C2N=CC=CC2=C1,CO,[Li+].CC(C)(C)[O-],B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O,92.6500015258789,Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5,IC1=CC=C2N=CC=CC2=C1.[Li+].CC(C)(C)[O-].B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O.Cc1ccccc1P(c2ccccc2C)c3ccccc3C.[Pd].[O-]C(=O)C.[O-]C(=O)C.CO>>Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5
1505,CCCCP([C@@]12C[C@H]3C[C@@H](C1)C[C@@H](C2)C3)[C@@]45C[C@H]6C[C@@H](C4)C[C@@H](C5)C6,IC1=CC=C2N=CC=CC2=C1,CO,[Li+].CC(C)(C)[O-],B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O,96.04000091552734,Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5,IC1=CC=C2N=CC=CC2=C1.[Li+].CC(C)(C)[O-].B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O.CCCCP([C@@]12C[C@H]3C[C@@H](C1)C[C@@H](C2)C3)[C@@]45C[C@H]6C[C@@H](C4)C[C@@H](C5)C6.[Pd].[O-]C(=O)C.[O-]C(=O)C.CO>>Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5
1506,COc1cccc(c1c2ccccc2P(C3CCCCC3)C4CCCCC4)OC,IC1=CC=C2N=CC=CC2=C1,CO,[Li+].CC(C)(C)[O-],B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O,91.75,Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5,IC1=CC=C2N=CC=CC2=C1.[Li+].CC(C)(C)[O-].B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O.COc1cccc(c1c2ccccc2P(C3CCCCC3)C4CCCCC4)OC.[Pd].[O-]C(=O)C.[O-]C(=O)C.CO>>Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5
1507,CC(C)(C)P([C]1[CH][CH][CH][CH]1)C(C)(C)C.CC(C)(C)P([C]1[CH][CH][CH][CH]1)C(C)(C)C.[Fe],IC1=CC=C2N=CC=CC2=C1,CO,[Li+].CC(C)(C)[O-],B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O,90.33000183105469,Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5,IC1=CC=C2N=CC=CC2=C1.[Li+].CC(C)(C)[O-].B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O.CC(C)(C)P([C]1[CH][CH][CH][CH]1)C(C)(C)C.CC(C)(C)P([C]1[CH][CH][CH][CH]1)C(C)(C)C.[Fe].[Pd].[O-]C(=O)C.[O-]C(=O)C.CO>>Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5
1508,CC(C)c1cc(c(c(c1)C(C)C)c2ccccc2P(C3CCCCC3)C4CCCCC4)C(C)C,IC1=CC=C2N=CC=CC2=C1,CO,[Li+].CC(C)(C)[O-],B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O,91.44999694824219,Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5,IC1=CC=C2N=CC=CC2=C1.[Li+].CC(C)(C)[O-].B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O.CC(C)c1cc(c(c(c1)C(C)C)c2ccccc2P(C3CCCCC3)C4CCCCC4)C(C)C.[Pd].[O-]C(=O)C.[O-]C(=O)C.CO>>Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5
1509,c1ccc(cc1)P([c-]2cccc2)c3ccccc3.c1ccc(cc1)P([c-]2cccc2)c3ccccc3.[Fe+2],IC1=CC=C2N=CC=CC2=C1,CO,[Li+].CC(C)(C)[O-],B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O,93.05000305175781,Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5,IC1=CC=C2N=CC=CC2=C1.[Li+].CC(C)(C)[O-].B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O.c1ccc(cc1)P([c-]2cccc2)c3ccccc3.c1ccc(cc1)P([c-]2cccc2)c3ccccc3.[Fe+2].[Pd].[O-]C(=O)C.[O-]C(=O)C.CO>>Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5
1510,CC1(c2cccc(c2Oc3c1cccc3P(c4ccccc4)c5ccccc5)P(c6ccccc6)c7ccccc7)C,IC1=CC=C2N=CC=CC2=C1,CO,[Li+].CC(C)(C)[O-],B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O,77.62999725341797,Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5,IC1=CC=C2N=CC=CC2=C1.[Li+].CC(C)(C)[O-].B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O.CC1(c2cccc(c2Oc3c1cccc3P(c4ccccc4)c5ccccc5)P(c6ccccc6)c7ccccc7)C.[Pd].[O-]C(=O)C.[O-]C(=O)C.CO>>Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5
1511,Cc1ccccc1,IC1=CC=C2N=CC=CC2=C1,CO,[Li+].CC(C)(C)[O-],B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O,91.81999969482422,Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5,IC1=CC=C2N=CC=CC2=C1.[Li+].CC(C)(C)[O-].B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O.Cc1ccccc1.[Pd].[O-]C(=O)C.[O-]C(=O)C.CO>>Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5
1512,CC(C)(C)P(C(C)(C)C)C(C)(C)C,IC1=CC=C2N=CC=CC2=C1,CO,CCN(CC)CC,B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O,81.58000183105469,Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5,IC1=CC=C2N=CC=CC2=C1.CCN(CC)CC.B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O.CC(C)(C)P(C(C)(C)C)C(C)(C)C.[Pd].[O-]C(=O)C.[O-]C(=O)C.CO>>Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5
1513,c1ccc(cc1)P(c2ccccc2)c3ccccc3,IC1=CC=C2N=CC=CC2=C1,CO,CCN(CC)CC,B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O,89.80000305175781,Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5,IC1=CC=C2N=CC=CC2=C1.CCN(CC)CC.B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O.c1ccc(cc1)P(c2ccccc2)c3ccccc3.[Pd].[O-]C(=O)C.[O-]C(=O)C.CO>>Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5
1514,CC(C)(C)P(C1=CC=C(C=C1)N(C)C)C(C)(C)C.CC(C)(C)P(C1=CC=C(C=C1)N(C)C)C(C)(C)C.Cl[Pd]Cl,IC1=CC=C2N=CC=CC2=C1,CO,CCN(CC)CC,B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O,86.54000091552734,Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5,IC1=CC=C2N=CC=CC2=C1.CCN(CC)CC.B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O.CC(C)(C)P(C1=CC=C(C=C1)N(C)C)C(C)(C)C.CC(C)(C)P(C1=CC=C(C=C1)N(C)C)C(C)(C)C.Cl[Pd]Cl.[Pd].[O-]C(=O)C.[O-]C(=O)C.CO>>Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5
1515,C1CCC(CC1)P(C2CCCCC2)C3CCCCC3,IC1=CC=C2N=CC=CC2=C1,CO,CCN(CC)CC,B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O,88.05999755859375,Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5,IC1=CC=C2N=CC=CC2=C1.CCN(CC)CC.B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O.C1CCC(CC1)P(C2CCCCC2)C3CCCCC3.[Pd].[O-]C(=O)C.[O-]C(=O)C.CO>>Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5
1516,Cc1ccccc1P(c2ccccc2C)c3ccccc3C,IC1=CC=C2N=CC=CC2=C1,CO,CCN(CC)CC,B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O,87.76000213623047,Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5,IC1=CC=C2N=CC=CC2=C1.CCN(CC)CC.B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O.Cc1ccccc1P(c2ccccc2C)c3ccccc3C.[Pd].[O-]C(=O)C.[O-]C(=O)C.CO>>Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5
1517,CCCCP([C@@]12C[C@H]3C[C@@H](C1)C[C@@H](C2)C3)[C@@]45C[C@H]6C[C@@H](C4)C[C@@H](C5)C6,IC1=CC=C2N=CC=CC2=C1,CO,CCN(CC)CC,B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O,89.08999633789062,Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5,IC1=CC=C2N=CC=CC2=C1.CCN(CC)CC.B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O.CCCCP([C@@]12C[C@H]3C[C@@H](C1)C[C@@H](C2)C3)[C@@]45C[C@H]6C[C@@H](C4)C[C@@H](C5)C6.[Pd].[O-]C(=O)C.[O-]C(=O)C.CO>>Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5
1518,COc1cccc(c1c2ccccc2P(C3CCCCC3)C4CCCCC4)OC,IC1=CC=C2N=CC=CC2=C1,CO,CCN(CC)CC,B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O,72.51000213623047,Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5,IC1=CC=C2N=CC=CC2=C1.CCN(CC)CC.B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O.COc1cccc(c1c2ccccc2P(C3CCCCC3)C4CCCCC4)OC.[Pd].[O-]C(=O)C.[O-]C(=O)C.CO>>Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5
1519,CC(C)(C)P([C]1[CH][CH][CH][CH]1)C(C)(C)C.CC(C)(C)P([C]1[CH][CH][CH][CH]1)C(C)(C)C.[Fe],IC1=CC=C2N=CC=CC2=C1,CO,CCN(CC)CC,B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O,72.44999694824219,Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5,IC1=CC=C2N=CC=CC2=C1.CCN(CC)CC.B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O.CC(C)(C)P([C]1[CH][CH][CH][CH]1)C(C)(C)C.CC(C)(C)P([C]1[CH][CH][CH][CH]1)C(C)(C)C.[Fe].[Pd].[O-]C(=O)C.[O-]C(=O)C.CO>>Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5
1520,CC(C)c1cc(c(c(c1)C(C)C)c2ccccc2P(C3CCCCC3)C4CCCCC4)C(C)C,IC1=CC=C2N=CC=CC2=C1,CO,CCN(CC)CC,B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O,73.7699966430664,Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5,IC1=CC=C2N=CC=CC2=C1.CCN(CC)CC.B(c1c(ccc2c1cnn2C3CCCCO3)C)(O)O.CC(C)c1cc(c(c(c1)C(C)C)c2ccccc2P(C3CCCCC3)C4CCCCC4)C(C)C.[Pd].[O-]C(=O)C.[O-]C(=O)C.CO>>Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5
