entry,Base_SMILES,Ligand_SMILES,Solvent_SMILES,Concentration,Temp_C,Yield,Substrate,Ar_X,Catalyst,Product,rxn_SMILES
275,O=C([O-])C(C)(C)C.[K+],CC(C1=C(C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4)C(C(C)C)=CC(C(C)C)=C1)C,CC1=CC=C(C)C=C1,0.1,120.0,44.74,N#Cc1ncn(C)c1,Brc1ccccc1F,C=C([CH2-])->[Pd++]1<-[Cl-]->[Pd++](<-C(=C)[CH2-])<-[Cl-]->1,N#Cc1ncn(C)c1c1ccccc1F,Brc1ccccc1F.N#Cc1ncn(C)c1.C=C([CH2-])->[Pd++]1<-[Cl-]->[Pd++](<-C(=C)[CH2-])<-[Cl-]->1.CC1=CC=C(C)C=C1.CC(C1=C(C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4)C(C(C)C)=CC(C(C)C)=C1)C>>N#Cc1ncn(C)c1c1ccccc1F
276,O=C([O-])C.[Cs+],CC(C)C1=CC(C(C)C)=C(C(C(C)C)=C1)C2=C(P(C3CCCCC3)C4CCCCC4)C(OC)=CC=C2OC,CC1=CC=C(C)C=C1,0.1,120.0,28.93,N#Cc1ncn(C)c1,Brc1ccccc1F,C=C([CH2-])->[Pd++]1<-[Cl-]->[Pd++](<-C(=C)[CH2-])<-[Cl-]->1,N#Cc1ncn(C)c1c1ccccc1F,Brc1ccccc1F.N#Cc1ncn(C)c1.C=C([CH2-])->[Pd++]1<-[Cl-]->[Pd++](<-C(=C)[CH2-])<-[Cl-]->1.CC1=CC=C(C)C=C1.CC(C)C1=CC(C(C)C)=C(C(C(C)C)=C1)C2=C(P(C3CCCCC3)C4CCCCC4)C(OC)=CC=C2OC>>N#Cc1ncn(C)c1c1ccccc1F
277,O=C([O-])C.[Cs+],CC(C)(C)P(C1=CC=CC=C1)C(C)(C)C,CC1=CC=C(C)C=C1,0.1,120.0,0.0,N#Cc1ncn(C)c1,Brc1ccccc1F,C=C([CH2-])->[Pd++]1<-[Cl-]->[Pd++](<-C(=C)[CH2-])<-[Cl-]->1,N#Cc1ncn(C)c1c1ccccc1F,Brc1ccccc1F.N#Cc1ncn(C)c1.C=C([CH2-])->[Pd++]1<-[Cl-]->[Pd++](<-C(=C)[CH2-])<-[Cl-]->1.CC1=CC=C(C)C=C1.CC(C)(C)P(C1=CC=CC=C1)C(C)(C)C>>N#Cc1ncn(C)c1c1ccccc1F
278,O=C([O-])C.[Cs+],CN(C)C1=CC=CC(N(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C3=CC=CC=C3,CC1=CC=C(C)C=C1,0.1,120.0,16.09,N#Cc1ncn(C)c1,Brc1ccccc1F,C=C([CH2-])->[Pd++]1<-[Cl-]->[Pd++](<-C(=C)[CH2-])<-[Cl-]->1,N#Cc1ncn(C)c1c1ccccc1F,Brc1ccccc1F.N#Cc1ncn(C)c1.C=C([CH2-])->[Pd++]1<-[Cl-]->[Pd++](<-C(=C)[CH2-])<-[Cl-]->1.CC1=CC=C(C)C=C1.CN(C)C1=CC=CC(N(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C3=CC=CC=C3>>N#Cc1ncn(C)c1c1ccccc1F
279,O=C([O-])C.[Cs+],P(C1CCCCC1)(C2CCCCC2)C3CCCCC3,CC1=CC=C(C)C=C1,0.1,120.0,2.98,N#Cc1ncn(C)c1,Brc1ccccc1F,C=C([CH2-])->[Pd++]1<-[Cl-]->[Pd++](<-C(=C)[CH2-])<-[Cl-]->1,N#Cc1ncn(C)c1c1ccccc1F,Brc1ccccc1F.N#Cc1ncn(C)c1.C=C([CH2-])->[Pd++]1<-[Cl-]->[Pd++](<-C(=C)[CH2-])<-[Cl-]->1.CC1=CC=C(C)C=C1.P(C1CCCCC1)(C2CCCCC2)C3CCCCC3>>N#Cc1ncn(C)c1c1ccccc1F
280,O=C([O-])C.[Cs+],P(C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3,CC1=CC=C(C)C=C1,0.1,120.0,16.64,N#Cc1ncn(C)c1,Brc1ccccc1F,C=C([CH2-])->[Pd++]1<-[Cl-]->[Pd++](<-C(=C)[CH2-])<-[Cl-]->1,N#Cc1ncn(C)c1c1ccccc1F,Brc1ccccc1F.N#Cc1ncn(C)c1.C=C([CH2-])->[Pd++]1<-[Cl-]->[Pd++](<-C(=C)[CH2-])<-[Cl-]->1.CC1=CC=C(C)C=C1.P(C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3>>N#Cc1ncn(C)c1c1ccccc1F
281,O=C([O-])C.[Cs+],CC(C1=C(C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4)C(C(C)C)=CC(C(C)C)=C1)C,CC1=CC=C(C)C=C1,0.1,120.0,67.17,N#Cc1ncn(C)c1,Brc1ccccc1F,C=C([CH2-])->[Pd++]1<-[Cl-]->[Pd++](<-C(=C)[CH2-])<-[Cl-]->1,N#Cc1ncn(C)c1c1ccccc1F,Brc1ccccc1F.N#Cc1ncn(C)c1.C=C([CH2-])->[Pd++]1<-[Cl-]->[Pd++](<-C(=C)[CH2-])<-[Cl-]->1.CC1=CC=C(C)C=C1.CC(C1=C(C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4)C(C(C)C)=CC(C(C)C)=C1)C>>N#Cc1ncn(C)c1c1ccccc1F
282,O=C([O-])C(C)(C)C.[Cs+],CC(C)C1=CC(C(C)C)=C(C(C(C)C)=C1)C2=C(P(C3CCCCC3)C4CCCCC4)C(OC)=CC=C2OC,CC1=CC=C(C)C=C1,0.1,120.0,25.35,N#Cc1ncn(C)c1,Brc1ccccc1F,C=C([CH2-])->[Pd++]1<-[Cl-]->[Pd++](<-C(=C)[CH2-])<-[Cl-]->1,N#Cc1ncn(C)c1c1ccccc1F,Brc1ccccc1F.N#Cc1ncn(C)c1.C=C([CH2-])->[Pd++]1<-[Cl-]->[Pd++](<-C(=C)[CH2-])<-[Cl-]->1.CC1=CC=C(C)C=C1.CC(C)C1=CC(C(C)C)=C(C(C(C)C)=C1)C2=C(P(C3CCCCC3)C4CCCCC4)C(OC)=CC=C2OC>>N#Cc1ncn(C)c1c1ccccc1F
283,O=C([O-])C(C)(C)C.[Cs+],CC(C)(C)P(C1=CC=CC=C1)C(C)(C)C,CC1=CC=C(C)C=C1,0.1,120.0,0.0,N#Cc1ncn(C)c1,Brc1ccccc1F,C=C([CH2-])->[Pd++]1<-[Cl-]->[Pd++](<-C(=C)[CH2-])<-[Cl-]->1,N#Cc1ncn(C)c1c1ccccc1F,Brc1ccccc1F.N#Cc1ncn(C)c1.C=C([CH2-])->[Pd++]1<-[Cl-]->[Pd++](<-C(=C)[CH2-])<-[Cl-]->1.CC1=CC=C(C)C=C1.CC(C)(C)P(C1=CC=CC=C1)C(C)(C)C>>N#Cc1ncn(C)c1c1ccccc1F
284,O=C([O-])C(C)(C)C.[Cs+],CN(C)C1=CC=CC(N(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C3=CC=CC=C3,CC1=CC=C(C)C=C1,0.1,120.0,23.77,N#Cc1ncn(C)c1,Brc1ccccc1F,C=C([CH2-])->[Pd++]1<-[Cl-]->[Pd++](<-C(=C)[CH2-])<-[Cl-]->1,N#Cc1ncn(C)c1c1ccccc1F,Brc1ccccc1F.N#Cc1ncn(C)c1.C=C([CH2-])->[Pd++]1<-[Cl-]->[Pd++](<-C(=C)[CH2-])<-[Cl-]->1.CC1=CC=C(C)C=C1.CN(C)C1=CC=CC(N(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C3=CC=CC=C3>>N#Cc1ncn(C)c1c1ccccc1F
285,O=C([O-])C(C)(C)C.[Cs+],P(C1CCCCC1)(C2CCCCC2)C3CCCCC3,CC1=CC=C(C)C=C1,0.1,120.0,0.69,N#Cc1ncn(C)c1,Brc1ccccc1F,C=C([CH2-])->[Pd++]1<-[Cl-]->[Pd++](<-C(=C)[CH2-])<-[Cl-]->1,N#Cc1ncn(C)c1c1ccccc1F,Brc1ccccc1F.N#Cc1ncn(C)c1.C=C([CH2-])->[Pd++]1<-[Cl-]->[Pd++](<-C(=C)[CH2-])<-[Cl-]->1.CC1=CC=C(C)C=C1.P(C1CCCCC1)(C2CCCCC2)C3CCCCC3>>N#Cc1ncn(C)c1c1ccccc1F
286,O=C([O-])C(C)(C)C.[Cs+],P(C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3,CC1=CC=C(C)C=C1,0.1,120.0,2.69,N#Cc1ncn(C)c1,Brc1ccccc1F,C=C([CH2-])->[Pd++]1<-[Cl-]->[Pd++](<-C(=C)[CH2-])<-[Cl-]->1,N#Cc1ncn(C)c1c1ccccc1F,Brc1ccccc1F.N#Cc1ncn(C)c1.C=C([CH2-])->[Pd++]1<-[Cl-]->[Pd++](<-C(=C)[CH2-])<-[Cl-]->1.CC1=CC=C(C)C=C1.P(C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3>>N#Cc1ncn(C)c1c1ccccc1F
287,O=C([O-])C(C)(C)C.[Cs+],CC(C1=C(C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4)C(C(C)C)=CC(C(C)C)=C1)C,CC1=CC=C(C)C=C1,0.1,120.0,55.8,N#Cc1ncn(C)c1,Brc1ccccc1F,C=C([CH2-])->[Pd++]1<-[Cl-]->[Pd++](<-C(=C)[CH2-])<-[Cl-]->1,N#Cc1ncn(C)c1c1ccccc1F,Brc1ccccc1F.N#Cc1ncn(C)c1.C=C([CH2-])->[Pd++]1<-[Cl-]->[Pd++](<-C(=C)[CH2-])<-[Cl-]->1.CC1=CC=C(C)C=C1.CC(C1=C(C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4)C(C(C)C)=CC(C(C)C)=C1)C>>N#Cc1ncn(C)c1c1ccccc1F
288,O=C([O-])C.[K+],CC(C)C1=CC(C(C)C)=C(C(C(C)C)=C1)C2=C(P(C3CCCCC3)C4CCCCC4)C(OC)=CC=C2OC,CC(N(C)C)=O,0.057,90.0,3.6,N#Cc1ncn(C)c1,Brc1ccccc1F,C=C([CH2-])->[Pd++]1<-[Cl-]->[Pd++](<-C(=C)[CH2-])<-[Cl-]->1,N#Cc1ncn(C)c1c1ccccc1F,Brc1ccccc1F.N#Cc1ncn(C)c1.C=C([CH2-])->[Pd++]1<-[Cl-]->[Pd++](<-C(=C)[CH2-])<-[Cl-]->1.CC(N(C)C)=O.CC(C)C1=CC(C(C)C)=C(C(C(C)C)=C1)C2=C(P(C3CCCCC3)C4CCCCC4)C(OC)=CC=C2OC>>N#Cc1ncn(C)c1c1ccccc1F
289,O=C([O-])C.[K+],CC(C)(C)P(C1=CC=CC=C1)C(C)(C)C,CC(N(C)C)=O,0.057,90.0,0.0,N#Cc1ncn(C)c1,Brc1ccccc1F,C=C([CH2-])->[Pd++]1<-[Cl-]->[Pd++](<-C(=C)[CH2-])<-[Cl-]->1,N#Cc1ncn(C)c1c1ccccc1F,Brc1ccccc1F.N#Cc1ncn(C)c1.C=C([CH2-])->[Pd++]1<-[Cl-]->[Pd++](<-C(=C)[CH2-])<-[Cl-]->1.CC(N(C)C)=O.CC(C)(C)P(C1=CC=CC=C1)C(C)(C)C>>N#Cc1ncn(C)c1c1ccccc1F
290,O=C([O-])C.[K+],CN(C)C1=CC=CC(N(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C3=CC=CC=C3,CC(N(C)C)=O,0.057,90.0,57.27,N#Cc1ncn(C)c1,Brc1ccccc1F,C=C([CH2-])->[Pd++]1<-[Cl-]->[Pd++](<-C(=C)[CH2-])<-[Cl-]->1,N#Cc1ncn(C)c1c1ccccc1F,Brc1ccccc1F.N#Cc1ncn(C)c1.C=C([CH2-])->[Pd++]1<-[Cl-]->[Pd++](<-C(=C)[CH2-])<-[Cl-]->1.CC(N(C)C)=O.CN(C)C1=CC=CC(N(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C3=CC=CC=C3>>N#Cc1ncn(C)c1c1ccccc1F
291,O=C([O-])C.[K+],P(C1CCCCC1)(C2CCCCC2)C3CCCCC3,CC(N(C)C)=O,0.057,90.0,3.4,N#Cc1ncn(C)c1,Brc1ccccc1F,C=C([CH2-])->[Pd++]1<-[Cl-]->[Pd++](<-C(=C)[CH2-])<-[Cl-]->1,N#Cc1ncn(C)c1c1ccccc1F,Brc1ccccc1F.N#Cc1ncn(C)c1.C=C([CH2-])->[Pd++]1<-[Cl-]->[Pd++](<-C(=C)[CH2-])<-[Cl-]->1.CC(N(C)C)=O.P(C1CCCCC1)(C2CCCCC2)C3CCCCC3>>N#Cc1ncn(C)c1c1ccccc1F
292,O=C([O-])C.[K+],P(C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3,CC(N(C)C)=O,0.057,90.0,19.55,N#Cc1ncn(C)c1,Brc1ccccc1F,C=C([CH2-])->[Pd++]1<-[Cl-]->[Pd++](<-C(=C)[CH2-])<-[Cl-]->1,N#Cc1ncn(C)c1c1ccccc1F,Brc1ccccc1F.N#Cc1ncn(C)c1.C=C([CH2-])->[Pd++]1<-[Cl-]->[Pd++](<-C(=C)[CH2-])<-[Cl-]->1.CC(N(C)C)=O.P(C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3>>N#Cc1ncn(C)c1c1ccccc1F
293,O=C([O-])C.[K+],CC(C1=C(C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4)C(C(C)C)=CC(C(C)C)=C1)C,CC(N(C)C)=O,0.057,90.0,43.2,N#Cc1ncn(C)c1,Brc1ccccc1F,C=C([CH2-])->[Pd++]1<-[Cl-]->[Pd++](<-C(=C)[CH2-])<-[Cl-]->1,N#Cc1ncn(C)c1c1ccccc1F,Brc1ccccc1F.N#Cc1ncn(C)c1.C=C([CH2-])->[Pd++]1<-[Cl-]->[Pd++](<-C(=C)[CH2-])<-[Cl-]->1.CC(N(C)C)=O.CC(C1=C(C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4)C(C(C)C)=CC(C(C)C)=C1)C>>N#Cc1ncn(C)c1c1ccccc1F
294,O=C([O-])C(C)(C)C.[K+],CC(C)C1=CC(C(C)C)=C(C(C(C)C)=C1)C2=C(P(C3CCCCC3)C4CCCCC4)C(OC)=CC=C2OC,CC(N(C)C)=O,0.057,90.0,0.0,N#Cc1ncn(C)c1,Brc1ccccc1F,C=C([CH2-])->[Pd++]1<-[Cl-]->[Pd++](<-C(=C)[CH2-])<-[Cl-]->1,N#Cc1ncn(C)c1c1ccccc1F,Brc1ccccc1F.N#Cc1ncn(C)c1.C=C([CH2-])->[Pd++]1<-[Cl-]->[Pd++](<-C(=C)[CH2-])<-[Cl-]->1.CC(N(C)C)=O.CC(C)C1=CC(C(C)C)=C(C(C(C)C)=C1)C2=C(P(C3CCCCC3)C4CCCCC4)C(OC)=CC=C2OC>>N#Cc1ncn(C)c1c1ccccc1F
295,O=C([O-])C(C)(C)C.[K+],CC(C)(C)P(C1=CC=CC=C1)C(C)(C)C,CC(N(C)C)=O,0.057,90.0,0.0,N#Cc1ncn(C)c1,Brc1ccccc1F,C=C([CH2-])->[Pd++]1<-[Cl-]->[Pd++](<-C(=C)[CH2-])<-[Cl-]->1,N#Cc1ncn(C)c1c1ccccc1F,Brc1ccccc1F.N#Cc1ncn(C)c1.C=C([CH2-])->[Pd++]1<-[Cl-]->[Pd++](<-C(=C)[CH2-])<-[Cl-]->1.CC(N(C)C)=O.CC(C)(C)P(C1=CC=CC=C1)C(C)(C)C>>N#Cc1ncn(C)c1c1ccccc1F
296,O=C([O-])C(C)(C)C.[K+],CN(C)C1=CC=CC(N(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C3=CC=CC=C3,CC(N(C)C)=O,0.057,90.0,12.23,N#Cc1ncn(C)c1,Brc1ccccc1F,C=C([CH2-])->[Pd++]1<-[Cl-]->[Pd++](<-C(=C)[CH2-])<-[Cl-]->1,N#Cc1ncn(C)c1c1ccccc1F,Brc1ccccc1F.N#Cc1ncn(C)c1.C=C([CH2-])->[Pd++]1<-[Cl-]->[Pd++](<-C(=C)[CH2-])<-[Cl-]->1.CC(N(C)C)=O.CN(C)C1=CC=CC(N(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C3=CC=CC=C3>>N#Cc1ncn(C)c1c1ccccc1F
297,O=C([O-])C(C)(C)C.[K+],P(C1CCCCC1)(C2CCCCC2)C3CCCCC3,CC(N(C)C)=O,0.057,90.0,5.85,N#Cc1ncn(C)c1,Brc1ccccc1F,C=C([CH2-])->[Pd++]1<-[Cl-]->[Pd++](<-C(=C)[CH2-])<-[Cl-]->1,N#Cc1ncn(C)c1c1ccccc1F,Brc1ccccc1F.N#Cc1ncn(C)c1.C=C([CH2-])->[Pd++]1<-[Cl-]->[Pd++](<-C(=C)[CH2-])<-[Cl-]->1.CC(N(C)C)=O.P(C1CCCCC1)(C2CCCCC2)C3CCCCC3>>N#Cc1ncn(C)c1c1ccccc1F
298,O=C([O-])C(C)(C)C.[K+],P(C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3,CC(N(C)C)=O,0.057,90.0,46.46,N#Cc1ncn(C)c1,Brc1ccccc1F,C=C([CH2-])->[Pd++]1<-[Cl-]->[Pd++](<-C(=C)[CH2-])<-[Cl-]->1,N#Cc1ncn(C)c1c1ccccc1F,Brc1ccccc1F.N#Cc1ncn(C)c1.C=C([CH2-])->[Pd++]1<-[Cl-]->[Pd++](<-C(=C)[CH2-])<-[Cl-]->1.CC(N(C)C)=O.P(C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3>>N#Cc1ncn(C)c1c1ccccc1F
299,O=C([O-])C(C)(C)C.[K+],CC(C1=C(C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4)C(C(C)C)=CC(C(C)C)=C1)C,CC(N(C)C)=O,0.057,90.0,52.77,N#Cc1ncn(C)c1,Brc1ccccc1F,C=C([CH2-])->[Pd++]1<-[Cl-]->[Pd++](<-C(=C)[CH2-])<-[Cl-]->1,N#Cc1ncn(C)c1c1ccccc1F,Brc1ccccc1F.N#Cc1ncn(C)c1.C=C([CH2-])->[Pd++]1<-[Cl-]->[Pd++](<-C(=C)[CH2-])<-[Cl-]->1.CC(N(C)C)=O.CC(C1=C(C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4)C(C(C)C)=CC(C(C)C)=C1)C>>N#Cc1ncn(C)c1c1ccccc1F
300,O=C([O-])C.[Cs+],CC(C)C1=CC(C(C)C)=C(C(C(C)C)=C1)C2=C(P(C3CCCCC3)C4CCCCC4)C(OC)=CC=C2OC,CC(N(C)C)=O,0.057,90.0,1.96,N#Cc1ncn(C)c1,Brc1ccccc1F,C=C([CH2-])->[Pd++]1<-[Cl-]->[Pd++](<-C(=C)[CH2-])<-[Cl-]->1,N#Cc1ncn(C)c1c1ccccc1F,Brc1ccccc1F.N#Cc1ncn(C)c1.C=C([CH2-])->[Pd++]1<-[Cl-]->[Pd++](<-C(=C)[CH2-])<-[Cl-]->1.CC(N(C)C)=O.CC(C)C1=CC(C(C)C)=C(C(C(C)C)=C1)C2=C(P(C3CCCCC3)C4CCCCC4)C(OC)=CC=C2OC>>N#Cc1ncn(C)c1c1ccccc1F
301,O=C([O-])C.[Cs+],CC(C)(C)P(C1=CC=CC=C1)C(C)(C)C,CC(N(C)C)=O,0.057,90.0,0.0,N#Cc1ncn(C)c1,Brc1ccccc1F,C=C([CH2-])->[Pd++]1<-[Cl-]->[Pd++](<-C(=C)[CH2-])<-[Cl-]->1,N#Cc1ncn(C)c1c1ccccc1F,Brc1ccccc1F.N#Cc1ncn(C)c1.C=C([CH2-])->[Pd++]1<-[Cl-]->[Pd++](<-C(=C)[CH2-])<-[Cl-]->1.CC(N(C)C)=O.CC(C)(C)P(C1=CC=CC=C1)C(C)(C)C>>N#Cc1ncn(C)c1c1ccccc1F
302,O=C([O-])C.[Cs+],CN(C)C1=CC=CC(N(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C3=CC=CC=C3,CC(N(C)C)=O,0.057,90.0,31.18,N#Cc1ncn(C)c1,Brc1ccccc1F,C=C([CH2-])->[Pd++]1<-[Cl-]->[Pd++](<-C(=C)[CH2-])<-[Cl-]->1,N#Cc1ncn(C)c1c1ccccc1F,Brc1ccccc1F.N#Cc1ncn(C)c1.C=C([CH2-])->[Pd++]1<-[Cl-]->[Pd++](<-C(=C)[CH2-])<-[Cl-]->1.CC(N(C)C)=O.CN(C)C1=CC=CC(N(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C3=CC=CC=C3>>N#Cc1ncn(C)c1c1ccccc1F
303,O=C([O-])C.[Cs+],P(C1CCCCC1)(C2CCCCC2)C3CCCCC3,CC(N(C)C)=O,0.057,90.0,8.04,N#Cc1ncn(C)c1,Brc1ccccc1F,C=C([CH2-])->[Pd++]1<-[Cl-]->[Pd++](<-C(=C)[CH2-])<-[Cl-]->1,N#Cc1ncn(C)c1c1ccccc1F,Brc1ccccc1F.N#Cc1ncn(C)c1.C=C([CH2-])->[Pd++]1<-[Cl-]->[Pd++](<-C(=C)[CH2-])<-[Cl-]->1.CC(N(C)C)=O.P(C1CCCCC1)(C2CCCCC2)C3CCCCC3>>N#Cc1ncn(C)c1c1ccccc1F
304,O=C([O-])C.[Cs+],P(C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3,CC(N(C)C)=O,0.057,90.0,36.96,N#Cc1ncn(C)c1,Brc1ccccc1F,C=C([CH2-])->[Pd++]1<-[Cl-]->[Pd++](<-C(=C)[CH2-])<-[Cl-]->1,N#Cc1ncn(C)c1c1ccccc1F,Brc1ccccc1F.N#Cc1ncn(C)c1.C=C([CH2-])->[Pd++]1<-[Cl-]->[Pd++](<-C(=C)[CH2-])<-[Cl-]->1.CC(N(C)C)=O.P(C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3>>N#Cc1ncn(C)c1c1ccccc1F
305,O=C([O-])C.[Cs+],CC(C1=C(C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4)C(C(C)C)=CC(C(C)C)=C1)C,CC(N(C)C)=O,0.057,90.0,79.33,N#Cc1ncn(C)c1,Brc1ccccc1F,C=C([CH2-])->[Pd++]1<-[Cl-]->[Pd++](<-C(=C)[CH2-])<-[Cl-]->1,N#Cc1ncn(C)c1c1ccccc1F,Brc1ccccc1F.N#Cc1ncn(C)c1.C=C([CH2-])->[Pd++]1<-[Cl-]->[Pd++](<-C(=C)[CH2-])<-[Cl-]->1.CC(N(C)C)=O.CC(C1=C(C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4)C(C(C)C)=CC(C(C)C)=C1)C>>N#Cc1ncn(C)c1c1ccccc1F
306,O=C([O-])C(C)(C)C.[Cs+],CC(C)C1=CC(C(C)C)=C(C(C(C)C)=C1)C2=C(P(C3CCCCC3)C4CCCCC4)C(OC)=CC=C2OC,CC(N(C)C)=O,0.057,90.0,0.0,N#Cc1ncn(C)c1,Brc1ccccc1F,C=C([CH2-])->[Pd++]1<-[Cl-]->[Pd++](<-C(=C)[CH2-])<-[Cl-]->1,N#Cc1ncn(C)c1c1ccccc1F,Brc1ccccc1F.N#Cc1ncn(C)c1.C=C([CH2-])->[Pd++]1<-[Cl-]->[Pd++](<-C(=C)[CH2-])<-[Cl-]->1.CC(N(C)C)=O.CC(C)C1=CC(C(C)C)=C(C(C(C)C)=C1)C2=C(P(C3CCCCC3)C4CCCCC4)C(OC)=CC=C2OC>>N#Cc1ncn(C)c1c1ccccc1F
307,O=C([O-])C(C)(C)C.[Cs+],CC(C)(C)P(C1=CC=CC=C1)C(C)(C)C,CC(N(C)C)=O,0.057,90.0,0.0,N#Cc1ncn(C)c1,Brc1ccccc1F,C=C([CH2-])->[Pd++]1<-[Cl-]->[Pd++](<-C(=C)[CH2-])<-[Cl-]->1,N#Cc1ncn(C)c1c1ccccc1F,Brc1ccccc1F.N#Cc1ncn(C)c1.C=C([CH2-])->[Pd++]1<-[Cl-]->[Pd++](<-C(=C)[CH2-])<-[Cl-]->1.CC(N(C)C)=O.CC(C)(C)P(C1=CC=CC=C1)C(C)(C)C>>N#Cc1ncn(C)c1c1ccccc1F
308,O=C([O-])C(C)(C)C.[Cs+],CN(C)C1=CC=CC(N(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C3=CC=CC=C3,CC(N(C)C)=O,0.057,90.0,5.29,N#Cc1ncn(C)c1,Brc1ccccc1F,C=C([CH2-])->[Pd++]1<-[Cl-]->[Pd++](<-C(=C)[CH2-])<-[Cl-]->1,N#Cc1ncn(C)c1c1ccccc1F,Brc1ccccc1F.N#Cc1ncn(C)c1.C=C([CH2-])->[Pd++]1<-[Cl-]->[Pd++](<-C(=C)[CH2-])<-[Cl-]->1.CC(N(C)C)=O.CN(C)C1=CC=CC(N(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C3=CC=CC=C3>>N#Cc1ncn(C)c1c1ccccc1F
309,O=C([O-])C(C)(C)C.[Cs+],P(C1CCCCC1)(C2CCCCC2)C3CCCCC3,CC(N(C)C)=O,0.057,90.0,6.38,N#Cc1ncn(C)c1,Brc1ccccc1F,C=C([CH2-])->[Pd++]1<-[Cl-]->[Pd++](<-C(=C)[CH2-])<-[Cl-]->1,N#Cc1ncn(C)c1c1ccccc1F,Brc1ccccc1F.N#Cc1ncn(C)c1.C=C([CH2-])->[Pd++]1<-[Cl-]->[Pd++](<-C(=C)[CH2-])<-[Cl-]->1.CC(N(C)C)=O.P(C1CCCCC1)(C2CCCCC2)C3CCCCC3>>N#Cc1ncn(C)c1c1ccccc1F
310,O=C([O-])C(C)(C)C.[Cs+],P(C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3,CC(N(C)C)=O,0.057,90.0,44.96,N#Cc1ncn(C)c1,Brc1ccccc1F,C=C([CH2-])->[Pd++]1<-[Cl-]->[Pd++](<-C(=C)[CH2-])<-[Cl-]->1,N#Cc1ncn(C)c1c1ccccc1F,Brc1ccccc1F.N#Cc1ncn(C)c1.C=C([CH2-])->[Pd++]1<-[Cl-]->[Pd++](<-C(=C)[CH2-])<-[Cl-]->1.CC(N(C)C)=O.P(C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3>>N#Cc1ncn(C)c1c1ccccc1F
311,O=C([O-])C(C)(C)C.[Cs+],CC(C1=C(C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4)C(C(C)C)=CC(C(C)C)=C1)C,CC(N(C)C)=O,0.057,90.0,23.71,N#Cc1ncn(C)c1,Brc1ccccc1F,C=C([CH2-])->[Pd++]1<-[Cl-]->[Pd++](<-C(=C)[CH2-])<-[Cl-]->1,N#Cc1ncn(C)c1c1ccccc1F,Brc1ccccc1F.N#Cc1ncn(C)c1.C=C([CH2-])->[Pd++]1<-[Cl-]->[Pd++](<-C(=C)[CH2-])<-[Cl-]->1.CC(N(C)C)=O.CC(C1=C(C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4)C(C(C)C)=CC(C(C)C)=C1)C>>N#Cc1ncn(C)c1c1ccccc1F
